TIME	TEMP	VCCINT	VCCBRAM	VCCAUX	VP	VN	VAUXP[0]	VAUXN[0]	VAUXP[1]	VAUXN[1]	VAUXP[2]	VAUXN[2]	VAUXP[3]	VAUXN[3]	VAUXP[4]	VAUXN[4]	VAUXP[5]	VAUXN[5]	VAUXP[6]	VAUXN[6]	VAUXP[7]	VAUXN[7]	VAUXP[8]	VAUXN[8]	VAUXP[9]	VAUXN[9]	VAUXP[10]	VAUXN[10]	VAUXP[11]	VAUXN[11]	VAUXP[12]	VAUXN[12]	VAUXP[13]	VAUXN[13]	VAUXP[14]	VAUXN[14]	VAUXP[15]	VAUXN[15]	
130540	63	1.02	1.02	1.8	0.82	0	0.8054	0	0.5817	0	0.82	0	0.82	0	0.82	0	0.82	0	0.82	0	0.8054	0	0.8961	0	0.82	0	0.82	0	0.82	0	0.82	0	0.82	0	0.82	0	0.82	0	//
131760	63	1.02	1.02	1.8	0.82	0	0.8079	0	0.5825	0	0.82	0	0.82	0	0.82	0	0.82	0	0.82	0	0.8079	0	0.8942	0	0.82	0	0.82	0	0.82	0	0.82	0	0.82	0	0.82	0	0.82	0	//
132980	63	1.02	1.02	1.8	0.83	0	0.8103	0	0.5832	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.8103	0	0.8923	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	//
134200	63	1.02	1.02	1.8	0.83	0	0.8127	0	0.584	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.8127	0	0.8904	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	//
135420	63	1.02	1.02	1.8	0.83	0	0.8151	0	0.5847	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.8151	0	0.8884	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	//
136640	63	1.02	1.02	1.8	0.83	0	0.8175	0	0.5855	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.8175	0	0.8865	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	0.83	0	//
137860	63	1.02	1.02	1.8	0.84	0	0.8198	0	0.5863	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.8198	0	0.8846	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	//
139080	63	1.02	1.02	1.8	0.84	0	0.8222	0	0.587	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.8222	0	0.8826	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	//
140300	63	1.02	1.02	1.8	0.84	0	0.8245	0	0.5878	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.8245	0	0.8806	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	//
141520	63	1.02	1.02	1.8	0.84	0	0.8268	0	0.5885	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.8268	0	0.8786	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	0.84	0	//
142740	63	1.02	1.02	1.8	0.85	0	0.8292	0	0.5893	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.8292	0	0.8766	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	//
143960	63	1.02	1.02	1.8	0.85	0	0.8315	0	0.59	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.8315	0	0.8746	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	//
145180	63	1.02	1.02	1.8	0.85	0	0.8338	0	0.5908	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.8338	0	0.8725	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	//
146400	63	1.02	1.02	1.8	0.85	0	0.836	0	0.5915	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.836	0	0.8705	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	0.85	0	//
147620	63	1.02	1.02	1.8	0.86	0	0.8383	0	0.5923	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.8383	0	0.8684	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	//
148840	63	1.02	1.02	1.8	0.86	0	0.8406	0	0.5931	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.8406	0	0.8663	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	//
150060	63	1.02	1.02	1.8	0.86	0	0.8428	0	0.5938	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.8428	0	0.8642	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	//
151280	63	1.02	1.02	1.8	0.86	0	0.845	0	0.5946	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.845	0	0.8621	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	//
152500	63	1.02	1.02	1.8	0.86	0	0.8473	0	0.5953	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.8473	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	0.86	0	//
153720	63	1.02	1.02	1.8	0.87	0	0.8495	0	0.5961	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.8495	0	0.8579	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	//
154940	63	1.02	1.02	1.8	0.87	0	0.8516	0	0.5968	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.8516	0	0.8557	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	//
156160	63	1.02	1.02	1.8	0.87	0	0.8538	0	0.5976	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.8538	0	0.8536	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	//
157380	63	1.02	1.02	1.8	0.87	0	0.856	0	0.5983	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.856	0	0.8514	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	0.87	0	//
158600	63	1.02	1.02	1.8	0.88	0	0.8581	0	0.5991	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.8581	0	0.8492	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	//
159820	63	1.02	1.02	1.8	0.88	0	0.8603	0	0.5998	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.8603	0	0.847	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	//
161040	63	1.02	1.02	1.8	0.88	0	0.8624	0	0.6006	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.8624	0	0.8448	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	//
162260	63	1.02	1.02	1.8	0.88	0	0.8645	0	0.6013	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.8645	0	0.8425	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	//
163480	63	1.02	1.02	1.8	0.88	0	0.8666	0	0.6021	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.8666	0	0.8403	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	0.88	0	//
164700	63	1.02	1.02	1.8	0.89	0	0.8687	0	0.6028	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.8687	0	0.838	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	//
165920	63	1.02	1.02	1.8	0.89	0	0.8707	0	0.6036	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.8707	0	0.8358	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	//
167140	63	1.02	1.02	1.8	0.89	0	0.8728	0	0.6043	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.8728	0	0.8335	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	//
168360	63	1.02	1.02	1.8	0.89	0	0.8748	0	0.6051	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.8748	0	0.8312	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	//
169580	63	1.02	1.02	1.8	0.89	0	0.8769	0	0.6058	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.8769	0	0.8289	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	0.89	0	//
170800	63	1.02	1.02	1.8	0.9	0	0.8789	0	0.6066	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.8789	0	0.8266	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	//
172020	63	1.02	1.02	1.8	0.9	0	0.8809	0	0.6073	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.8809	0	0.8243	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	//
173240	63	1.02	1.02	1.8	0.9	0	0.8829	0	0.6081	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.8829	0	0.8219	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	//
174460	63	1.02	1.02	1.8	0.9	0	0.8848	0	0.6088	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.8848	0	0.8196	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	//
175680	63	1.02	1.02	1.8	0.9	0	0.8868	0	0.6096	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.8868	0	0.8172	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	0.9	0	//
176900	63	1.02	1.02	1.8	0.91	0	0.8887	0	0.6103	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.8887	0	0.8148	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	//
178120	63	1.02	1.02	1.8	0.91	0	0.8906	0	0.6111	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.8906	0	0.8124	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	//
179340	63	1.02	1.02	1.8	0.91	0	0.8926	0	0.6118	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.8926	0	0.81	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	//
180560	63	1.02	1.02	1.8	0.91	0	0.8944	0	0.6126	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.8944	0	0.8076	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	//
181780	63	1.02	1.02	1.8	0.91	0	0.8963	0	0.6133	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.8963	0	0.8052	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	0.91	0	//
183000	63	1.02	1.02	1.8	0.92	0	0.8982	0	0.6141	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.8982	0	0.8028	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	//
184220	63	1.02	1.02	1.8	0.92	0	0.9	0	0.6148	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.9	0	0.8003	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	//
185440	63	1.02	1.02	1.8	0.92	0	0.9019	0	0.6156	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.9019	0	0.7978	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	//
186660	63	1.02	1.02	1.8	0.92	0	0.9037	0	0.6163	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.9037	0	0.7954	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	//
187880	63	1.02	1.02	1.8	0.92	0	0.9055	0	0.617	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.9055	0	0.7929	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	//
189100	63	1.02	1.02	1.8	0.92	0	0.9073	0	0.6178	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.9073	0	0.7904	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	0.92	0	//
190320	63	1.02	1.02	1.8	0.93	0	0.9091	0	0.6185	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.9091	0	0.7879	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	//
191540	63	1.02	1.02	1.8	0.93	0	0.9108	0	0.6193	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.9108	0	0.7854	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	//
192760	63	1.02	1.02	1.8	0.93	0	0.9126	0	0.62	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.9126	0	0.7829	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	//
193980	63	1.02	1.02	1.8	0.93	0	0.9143	0	0.6208	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.9143	0	0.7803	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	//
195200	63	1.02	1.02	1.8	0.93	0	0.916	0	0.6215	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.916	0	0.7778	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	//
196420	63	1.02	1.02	1.8	0.93	0	0.9177	0	0.6223	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.9177	0	0.7752	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	0.93	0	//
197640	63	1.02	1.02	1.8	0.94	0	0.9194	0	0.623	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.9194	0	0.7727	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	//
198860	63	1.02	1.02	1.8	0.94	0	0.921	0	0.6238	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.921	0	0.7701	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	//
200080	63	1.02	1.02	1.8	0.94	0	0.9227	0	0.6245	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.9227	0	0.7675	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	//
201300	63	1.02	1.02	1.8	0.94	0	0.9243	0	0.6252	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.9243	0	0.7649	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	//
202520	63	1.02	1.02	1.8	0.94	0	0.9259	0	0.626	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.9259	0	0.7623	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	//
203740	63	1.02	1.02	1.8	0.94	0	0.9275	0	0.6267	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.9275	0	0.7597	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	0.94	0	//
204960	63	1.02	1.02	1.8	0.95	0	0.9291	0	0.6275	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.9291	0	0.7571	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	//
206180	63	1.02	1.02	1.8	0.95	0	0.9307	0	0.6282	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.9307	0	0.7544	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	//
207400	63	1.02	1.02	1.8	0.95	0	0.9322	0	0.6289	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.9322	0	0.7518	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	//
208620	63	1.02	1.02	1.8	0.95	0	0.9338	0	0.6297	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.9338	0	0.7491	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	//
209840	63	1.02	1.02	1.8	0.95	0	0.9353	0	0.6304	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.9353	0	0.7464	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	//
211060	63	1.02	1.02	1.8	0.95	0	0.9368	0	0.6312	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.9368	0	0.7438	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	//
212280	63	1.02	1.02	1.8	0.95	0	0.9383	0	0.6319	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.9383	0	0.7411	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	0.95	0	//
213500	63	1.02	1.02	1.8	0.96	0	0.9398	0	0.6326	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.9398	0	0.7384	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	//
214720	63	1.02	1.02	1.8	0.96	0	0.9412	0	0.6334	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.9412	0	0.7357	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	//
215940	63	1.02	1.02	1.8	0.96	0	0.9426	0	0.6341	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.9426	0	0.733	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	//
217160	63	1.02	1.02	1.8	0.96	0	0.9441	0	0.6349	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.9441	0	0.7303	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	//
218380	63	1.02	1.02	1.8	0.96	0	0.9455	0	0.6356	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.9455	0	0.7275	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	//
219600	63	1.02	1.02	1.8	0.96	0	0.9469	0	0.6363	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.9469	0	0.7248	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	//
220820	63	1.02	1.02	1.8	0.96	0	0.9482	0	0.6371	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.9482	0	0.7221	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	//
222040	63	1.02	1.02	1.8	0.96	0	0.9496	0	0.6378	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.9496	0	0.7193	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	0.96	0	//
223260	63	1.02	1.02	1.8	0.97	0	0.9509	0	0.6386	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.9509	0	0.7165	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	//
224480	63	1.02	1.02	1.8	0.97	0	0.9522	0	0.6393	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.9522	0	0.7138	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	//
225700	63	1.02	1.02	1.8	0.97	0	0.9535	0	0.64	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.9535	0	0.711	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	//
226920	63	1.02	1.02	1.8	0.97	0	0.9548	0	0.6408	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.9548	0	0.7082	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	//
228140	63	1.02	1.02	1.8	0.97	0	0.9561	0	0.6415	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.9561	0	0.7054	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	//
229360	63	1.02	1.02	1.8	0.97	0	0.9573	0	0.6422	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.9573	0	0.7026	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	//
230580	63	1.02	1.02	1.8	0.97	0	0.9586	0	0.643	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.9586	0	0.6998	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	//
231800	63	1.02	1.02	1.8	0.97	0	0.9598	0	0.6437	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.9598	0	0.697	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	//
233020	63	1.02	1.02	1.8	0.97	0	0.961	0	0.6444	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.961	0	0.6942	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	0.97	0	//
234240	63	1.02	1.02	1.8	0.98	0	0.9622	0	0.6452	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.9622	0	0.6913	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
235460	63	1.02	1.02	1.8	0.98	0	0.9633	0	0.6459	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.9633	0	0.6885	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
236680	63	1.02	1.02	1.8	0.98	0	0.9645	0	0.6466	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.9645	0	0.6857	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
237900	63	1.02	1.02	1.8	0.98	0	0.9656	0	0.6474	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.9656	0	0.6828	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
239120	63	1.02	1.02	1.8	0.98	0	0.9667	0	0.6481	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.9667	0	0.6799	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
240340	63	1.02	1.02	1.8	0.98	0	0.9678	0	0.6488	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.9678	0	0.6771	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
241560	63	1.02	1.02	1.8	0.98	0	0.9689	0	0.6496	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.9689	0	0.6742	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
242780	63	1.02	1.02	1.8	0.98	0	0.9699	0	0.6503	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.9699	0	0.6713	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
244000	63	1.02	1.02	1.8	0.98	0	0.971	0	0.651	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.971	0	0.6684	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
245220	63	1.02	1.02	1.8	0.98	0	0.972	0	0.6518	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.972	0	0.6656	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
246440	63	1.02	1.02	1.8	0.98	0	0.973	0	0.6525	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.973	0	0.6627	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	0.98	0	//
247660	63	1.02	1.02	1.8	0.99	0	0.974	0	0.6532	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.974	0	0.6598	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
248880	63	1.02	1.02	1.8	0.99	0	0.975	0	0.654	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.975	0	0.6568	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
250100	63	1.02	1.02	1.8	0.99	0	0.9759	0	0.6547	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9759	0	0.6539	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
251320	63	1.02	1.02	1.8	0.99	0	0.9768	0	0.6554	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9768	0	0.651	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
252540	63	1.02	1.02	1.8	0.99	0	0.9778	0	0.6561	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9778	0	0.6481	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
253760	63	1.02	1.02	1.8	0.99	0	0.9787	0	0.6569	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9787	0	0.6451	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
254980	63	1.02	1.02	1.8	0.99	0	0.9795	0	0.6576	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9795	0	0.6422	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
256200	63	1.02	1.02	1.8	0.99	0	0.9804	0	0.6583	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9804	0	0.6393	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
257420	63	1.02	1.02	1.8	0.99	0	0.9812	0	0.6591	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9812	0	0.6363	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
258640	63	1.02	1.02	1.8	0.99	0	0.9821	0	0.6598	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9821	0	0.6334	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
259860	63	1.02	1.02	1.8	0.99	0	0.9829	0	0.6605	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9829	0	0.6304	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
261080	63	1.02	1.02	1.8	0.99	0	0.9837	0	0.6612	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9837	0	0.6274	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
262300	63	1.02	1.02	1.8	0.99	0	0.9844	0	0.662	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.9844	0	0.6245	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	0.99	0	//
